slant,size,spacing,pressure,baseline,speed,emotion
99.81607195910286,127.54605263157895,-3.8933333333333335,160.72060308689024,50.00391258929872,88.01661361675514,happy
79.0930388870649,160.5168918918919,-4.795918367346939,158.0027097902098,30.860275461083724,66.9246537314879,happy
74.84430606410189,490.5824175824176,-5.258953168044077,119.24184027777778,72.06831279021962,35.90332773917324,happy
85.87734530743643,24.12104539202201,-3.4053682037164488,154.16605274321267,57.66459057971552,14.310844224617602,happy
71.86115123649815,19.791340782122905,-2.9642258244829516,154.17480557126697,170.4840272260583,12.35457513785229,happy
67.0408727938638,679.2387640449438,-3.6497175141242937,135.26563125,52.75521287794456,51.04602685671174,happy
92.34239111370162,193.6112716763006,-4.892753623188406,144.35437095905172,76.63726605661088,33.81715369637991,happy
76.78151425881819,131.24823529411765,-4.221698113207547,160.0937535837156,57.68506962925058,36.309772858339194,happy
82.96242528966057,406.8135888501742,-5.066433566433567,129.93446471291867,57.85771392197873,32.456555095283825,happy
67.0408727938638,679.2387640449438,-3.6497175141242937,135.26563125,52.75521287794456,51.04602685671174,happy
75.99102129932831,97.34579439252336,-6.845070422535211,176.26699343152868,87.17638282482919,62.73866579632893,happy
67.6393630054563,100.14957264957265,-7.301724137931035,194.56701324349442,53.10746055747633,82.6073493101658,happy
65.04856924618346,233.43627450980392,-5.157635467980295,171.19834978070176,75.99241318568538,60.860104685904936,happy
97.64280029417763,174.625,-11.309859154929578,166.78077734375,48.76053225891653,105.63678363627858,happy
66.77930405995873,52.63821138211382,-3.778688524590164,176.24469288793102,41.36825682030987,57.55673110969668,happy
100.9208871283952,78.89240506329114,-0.34615384615384615,176.8902845982143,30.934290029536303,72.38531820532641,happy
110.1395070212228,275.5943396226415,-16.865384615384617,158.10852741745282,21.778979744335253,166.79118662960124,happy
110.1395070212228,275.5943396226415,-16.865384615384617,158.10852741745282,21.778979744335253,166.79118662960124,happy
82.10943544669585,204.95535714285714,-10.309090909090909,167.28220070306853,34.53257483145148,132.17381492682867,happy
65.04856924618346,233.43627450980392,-5.157635467980295,171.19834978070176,75.99241318568538,60.860104685904936,happy
72.38757603399215,199.50595238095238,-9.0,169.55099581866196,65.31355125335219,126.40331177484421,happy
94.52530066911564,93.53333333333333,-6.2727272727272725,164.5518118657749,31.64653551143542,117.17912035253313,happy
83.71592021492812,135.90140845070422,-0.3142857142857143,162.66687659438776,49.68199208198757,79.34171023671057,happy
84.53739197254181,418.6666666666667,-12.113636363636363,157.93778879476318,44.53394322048556,174.94106631278993,happy
82.80772796762524,176.3452380952381,-7.433734939759036,164.43526633522728,47.259307833174496,90.50228054040954,happy
71.09745175893917,152.36274509803923,-7.42,161.8750128495066,34.83433633760671,116.18269283397525,happy
93.58155276030303,168.8372093023256,-0.7380952380952381,162.01449730136815,26.4925471932665,118.54917851991432,happy
97.8118031241677,328.8103448275862,-10.456140350877194,157.4594534050179,28.922340562115007,125.02577880127677,happy
100.92209369471918,76.27835051546391,-3.21875,164.83166095385522,45.203551158119296,69.23712020805202,happy
58.43935126928907,110.37654320987654,-2.4875,189.5668298192771,46.06102523858504,96.88286932750985,happy
82.04080858716645,32.86871508379888,-4.089887640449438,192.6261345082597,57.68563920298412,45.815159561247796,happy
102.24300435401392,12.717021276595744,-2.1880341880341883,186.40788639741237,28.241162180152035,27.89740447338591,happy
66.1620160208808,8.282608695652174,-1.0992063492063493,205.7495702541106,28.651008947432985,21.81182359565388,happy
84.06276919953311,67.39416058394161,-3.9044117647058822,183.4457760989011,36.48716818798617,54.481756674982336,happy
87.17036046504334,26.850649350649352,1.1699346405228759,186.11025479819264,58.17451723962492,23.430181971618108,happy
72.75290369959004,21.59655172413793,-1.3194444444444444,201.7913025039643,35.640052820410034,42.564730192052906,happy
96.31631015029949,20.11904761904762,-1.2095808383233533,195.61606583422844,33.091638636051975,43.39335668016048,happy
66.72314668631336,29.80110497237569,-1.011111111111111,192.11170112781954,43.82640206430804,35.15962993308325,happy
90.51905911666255,11.316489361702128,2.235294117647059,192.321828125,38.0261266239519,17.113766346206056,happy
116.7922368782146,50.504,-2.4274193548387095,196.65115295897706,46.12823863968794,57.79267136573792,happy
98.54083193700015,33.337278106508876,-5.029761904761905,195.72041433891994,60.3631517913402,50.87878403720066,happy
121.036622789171,1.009433962264151,18.173076923076923,200.566475610837,43.526727486637185,5.549526234842697,happy
94.42494033791101,5.3842592592592595,0.4697674418604651,200.70572560528245,33.92920593071938,16.56289869657269,happy
55.508638101037256,43.29368932038835,-5.019512195121951,179.01057648389005,52.637265177452804,42.07880194152443,happy
74.48320859320023,73.89285714285714,-1.2164948453608246,167.93515625,34.276177001977445,64.13628572590497,happy
55.508638101037256,43.29368932038835,-5.019512195121951,179.01057648389005,52.637265177452804,42.07880194152443,happy
62.09446574250857,180.30701754385964,-12.089285714285714,172.9337939049587,54.17672823662723,149.98040776503714,happy
59.25051832247165,195.25714285714287,-7.695652173913044,172.15155431937174,44.20004617229096,123.12155110325132,happy
79.0930388870649,160.5168918918919,-4.795918367346939,158.0027097902098,30.860275461083724,66.9246537314879,happy
87.7400488119859,49.21283783783784,-4.659863945578231,178.5218837780899,45.06023229336073,57.41459577872946,happy
103.84719365814614,65.6094890510949,-7.639705882352941,170.96835186298077,25.362933280090104,63.575293004077714,sad
75.19442061441285,104.06547619047619,-1.1204819277108433,167.66652007450332,28.546526846734572,75.51159749854179,sad
88.41296432430254,349.7413793103448,-9.513043478260869,154.09689245810057,44.70888129429539,79.5129253782075,sad
108.29022093823082,215.41509433962264,-2.8461538461538463,158.5744862432065,45.445181339081174,128.91797101722574,sad
77.77133015610956,405.68065693430657,-8.501831501831502,130.58998607073644,43.03284965583662,55.31563372942653,sad
97.71409384141366,164.03191489361703,-5.035714285714286,159.68441371058557,53.835413043838756,70.46107162820532,sad
73.12507969275887,196.23958333333334,-6.010471204188482,146.8301700367647,63.86216112781442,64.52439292706549,sad
80.11097948146718,1025.3921568627452,-12.0,150.81778846153847,74.18774890545335,98.14267809718262,sad
73.12507969275887,196.23958333333334,-6.010471204188482,146.8301700367647,63.86216112781442,64.52439292706549,sad
94.87066491087278,225.504,-6.330645161290323,159.63846943430656,36.40659632539137,71.64183480644226,sad
109.11078351194209,143.23192771084337,-10.145454545454545,156.19765975336324,49.78257742666293,66.97389804096107,sad
77.14382313279545,79.3030303030303,-4.408163265306122,175.38092147435898,49.67245843756795,77.2329667686212,sad
80.08178712928635,255.43208092485548,-3.6144927536231886,125.411203125,39.15219086143062,32.346539240351994,sad
86.47405298366102,450.59139784946234,-10.043478260869565,151.3975244140625,44.253333184932465,113.77485030569056,sad
90.23911050056711,214.30228758169935,-4.00655737704918,142.5202671595982,54.92714836173411,36.66577108038796,sad
91.16129369099934,443.92540322580646,-4.724696356275303,137.43467278587443,43.287672386548586,42.08673654064055,sad
99.77945910736918,725.7745901639345,-6.264462809917355,144.36307633196722,40.978380814378625,58.5717870710326,sad
73.12507969275887,196.23958333333334,-6.010471204188482,146.8301700367647,63.86216112781442,64.52439292706549,sad
104.07044787387103,158.11470588235295,-3.1893491124260356,154.27165232487923,50.027130701534084,51.39701297353296,sad
88.08382090891915,101.55555555555556,-4.768656716417911,152.3491974914966,36.75481361306487,65.22592106925117,sad
61.157311849426804,833.921875,-9.052631578947368,141.4698859279141,35.844885189812416,80.76473828032613,sad
80.28719043678942,128.3397129186603,-4.721153846153846,155.87509765625,56.62044686208027,48.848784104488686,sad
70.63672302034166,357.63829787234044,-12.58695652173913,157.8044215425532,40.516694523168454,186.54565223988067,sad
76.4065354512288,390.0,-10.246153846153845,159.78744328820395,39.485897913912915,113.76137033195207,sad
94.164674949646,243.47222222222223,-16.257142857142856,163.1179866036249,46.10758855353663,161.69053900904126,sad
100.3408287663777,555.3333333333334,-6.794117647058823,147.80420761670763,34.50419978151192,109.54518804515618,sad
100.03040138157931,723.7173913043479,-10.838235294117647,152.04082043842683,38.89461955556026,93.34745204621467,sad
73.21540706634522,1113.357142857143,-15.195121951219512,144.553192104776,35.50255492067707,153.9881214754922,sad
78.30555119203484,149.75531914893617,0.3695652173913043,162.68373372508353,28.71984217471461,100.16739195458432,sad
91.59101179242134,342.6158536585366,-8.419753086419753,147.35639478038507,22.905143480415433,85.13705181930123,sad
112.81443352900122,364.1467889908257,-7.12037037037037,150.62153622600704,56.85194447516154,76.52086594236006,sad
71.75547122331552,20.05163043478261,-3.759562841530055,198.74502594790135,38.938338496495646,38.92827030951562,sad
105.57526820421269,8.141233766233766,-2.2964169381107493,189.41377069994198,50.6549047903752,19.935011090009244,sad
91.04036181292882,277.6279069767442,-11.261904761904763,158.83716823630138,32.72391351832128,171.26107114137605,sad
57.19250142463503,8.746666666666666,1.0446428571428572,205.04787726151315,34.63387223763522,20.867918388048807,sad
69.27162683454198,3.9426751592356686,3.1538461538461537,197.96207966605868,77.50350035740195,10.27169411577237,sad
69.9259186362691,7.339622641509434,1.5227272727272727,202.27268350290697,36.53735152207635,15.030883384650608,sad
100.72783886916459,4.019083969465649,1.260536398467433,201.02852598091198,31.738431139364135,13.944799041475049,sad
69.53638905672163,18.720095693779903,-0.6778846153846154,191.14689052152318,49.49882196646095,27.71689979197306,sad
85.09888059940565,2.638157894736842,5.152317880794702,201.6886559139785,35.32534530299206,9.584425011747761,sad
55.10670147947967,81.18181818181819,-3.704081632653061,184.0441326530612,30.694920509544183,78.8406583636698,sad
49.23158887815144,10.876237623762377,0.5522388059701493,195.32746728098292,69.06942898980948,23.28505043818219,sad
123.20676270215819,5.512820512820513,0.44635193133047213,198.66723265685874,32.40673215538958,17.165084761941536,sad
131.759521484375,0.3333333333333333,184.0,205.00743967311695,25.556582104985964,2.471404512723287,sad
91.92189606642111,158.3909090909091,-3.462962962962963,165.83428611526946,51.629468169554826,117.14461782412096,sad
97.39586264812789,16.874493927125506,-3.4471544715447155,199.04290149590742,72.27393202921073,36.92224178864406,sad
56.99707724123585,168.13333333333333,-7.0508474576271185,164.2419558502907,40.27135734268492,123.3803859770298,sad
84.25617564532716,134.4927536231884,0.4264705882352941,161.67434353298611,36.99924782241513,81.22281336266062,sad
92.40864638660265,183.84,-9.797297297297296,156.29524616745283,49.6384904417261,103.55726129690807,sad
59.77634266861107,112.45544554455445,-3.42,165.4895596590909,39.958781821795995,70.25102014588838,sad
61.94697881744754,10.725446428571429,-0.9596412556053812,194.37495487830034,29.658319103751463,25.989138914006098,angry
54.98982130766928,8.122395833333334,1.2774869109947644,197.67759539842874,59.05064548875727,19.21785811521113,angry
93.96443789746012,10.872596153846153,0.9033816425120773,196.2655951161202,42.077967880081374,23.42529013351752,angry
57.96128765741984,9.142857142857142,37.5,204.9734404752049,37.911521292504446,8.591733625956945,angry
92.93726529297254,8.144444444444444,-0.4732142857142857,201.61110085227273,26.55082245128211,23.157448264757793,angry
69.68067541467809,6.069230769230769,-0.07335907335907337,193.82812959153688,36.596390314123454,14.350294046677076,angry
65.21088893802799,337.37254901960785,-9.24,157.87085774739583,43.573833542931084,175.8783901836358,angry
61.53765707894375,94.73039215686275,-6.9504950495049505,164.97729085286457,46.41389463870154,79.49612649281819,angry
96.19994055991079,174.95774647887325,-13.114285714285714,163.8181534090909,28.569039914886904,117.4684337243228,angry
80.30003873817623,238.40983606557376,-7.416666666666667,158.27132352941177,42.069093805164684,118.27066116254838,angry
74.86933525916069,63.9367816091954,-2.2790697674418605,174.31637520695364,34.55030166617854,73.48904489374709,angry
116.9639300278255,7.016587677725118,0.2,192.93930799773113,40.577004513626285,17.831171047631035,angry
74.1971333521717,157.66417910447763,-4.984848484848484,165.54969715589888,49.63896384909322,106.87909371639365,angry
58.768379657987566,130.513698630137,-1.3888888888888888,162.26894017269737,46.9906224300077,83.03449790608393,angry
74.88945365533596,88.1625,-3.3781512605042017,162.27953629032257,45.332463226943915,55.550149229168895,angry
94.18982921880588,212.3790322580645,-13.40983606557377,156.8347043504902,51.26352515625911,126.2150934242433,angry
87.44702222653561,116.41758241758242,-1.4444444444444444,158.58560907643312,39.35717315630291,71.46041835402394,angry
77.26432606337046,329.0839552238806,-6.835205992509363,140.943111359127,56.35396014293486,57.38201557789276,angry
87.62126389228635,446.70238095238096,-12.463414634146341,158.6161875,39.80192596668654,219.2936883256549,angry
62.58530446971363,225.14912280701753,-7.229074889867841,139.24605823863635,42.437679716750054,55.91637378617337,angry
82.38438212740552,165.23694029850745,-7.794007490636704,135.72843572443182,42.3914617880057,48.92955658106661,angry
81.05232447122826,463.9220338983051,-5.496598639455782,128.8296622983871,76.84540725323126,44.33857423693447,angry
80.32775617892983,12.96774193548387,2.1027027027027025,203.66393604556106,54.97126610440271,24.735387509868993,angry
89.91757505706379,678.2922077922078,-8.07843137254902,137.69927958504098,77.00706597768031,65.27685992439072,angry
101.29950784220554,139.10344827586206,-5.2846153846153845,141.0127025462963,39.126386131225914,45.45900839407325,angry
92.71809970879856,190.49812030075188,-7.245283018867925,135.2835799632353,33.46276987350251,45.637953518028546,angry
92.49273037223611,187.3359173126615,-5.652849740932642,136.23568151595745,56.74926282105047,41.209479464116946,angry
99.65373581250509,119.65228426395939,-9.494897959183673,144.39617270611703,50.18410332819145,60.543668567226625,angry
78.29489869013261,63.49512195121951,-4.029411764705882,144.5410081845238,43.18065863543958,35.85694578275448,angry
77.73569834384101,125.25801282051282,-4.562700964630225,143.60717128537735,58.166732983889226,39.58168116097267,angry
82.17463092553119,96.16939890710383,-5.406593406593407,139.86739130434782,33.72537793390336,52.376050416889086,angry
93.02196543707566,192.7467741935484,-4.533980582524272,142.95536653037382,44.88747916334752,40.94109752178192,angry
84.67897813262718,789.5060975609756,-7.962962962962963,126.12877051499717,41.25087023400188,57.67868454427254,angry
70.47518606826155,2.7290502793296088,3.168539325842697,200.57404477540922,32.45354057912011,9.244120708390987,angry
89.4665459703516,2355.1666666666665,-18.170212765957448,122.70625456871345,39.64372038510288,115.63689499100049,angry
77.62329956197647,108.70766129032258,-6.631578947368421,139.87881083015267,32.311442732035324,51.34248462511647,angry
85.89257332785377,1377.6029411764705,-12.447761194029852,126.57695549242425,37.095056983311885,95.92894210885552,angry
80.42932814803005,86.05331412103746,-3.893063583815029,141.5762744140625,34.705594216160144,32.63304633331574,angry
95.24611618939568,816.2978723404256,-6.695652173913044,154.32671156004488,25.433160077101498,106.35862190926329,angry
89.93523318642065,127.77258064516128,-6.210355987055016,138.44991533251232,31.45730783842138,41.61813703698497,angry
83.50393962860107,1738.96875,-13.851063829787234,135.6204005765875,36.51668544613849,118.66910844792922,angry
84.67897813262718,789.5060975609756,-7.962962962962963,126.12877051499717,41.25087023400188,57.67868454427254,angry
77.73569834384101,125.25801282051282,-4.562700964630225,143.60717128537735,58.166732983889226,39.58168116097267,angry
93.96443789746012,10.872596153846153,0.9033816425120773,196.2655951161202,42.077967880081374,23.42529013351752,angry
60.91597473079233,27.444444444444443,-1.8375634517766497,196.0186183763587,37.09271496010945,44.14349005499272,angry
104.30077099525415,3.6717557251908395,6.561538461538461,204.2475383254717,52.07657086024583,11.992809142775208,angry
85.90290280241292,6.552,0.24899598393574296,203.2799861031244,40.76094208921084,19.090852380275727,angry
60.78752981930187,26.818181818181817,0.8591549295774648,187.44031808035714,42.23716250210997,34.31774861912627,angry
104.30077099525415,3.6717557251908395,6.561538461538461,204.2475383254717,52.07657086024583,11.992809142775208,angry
53.826610040664676,65.66806722689076,-4.203389830508475,180.0041430690399,57.26111958981953,63.72760984476875,angry
83.51479061892334,110.81547619047619,-4.024096385542169,163.13248856707318,45.64157629173819,83.23129945993423,fear
66.55462841106498,300.5208333333333,-8.148936170212766,152.18322704081632,43.39254268208613,172.70484141508737,fear
102.90204402923584,165.04666666666665,-11.297297297297296,160.26444933252426,27.69986442004525,112.90512163639069,fear
88.735966165187,381.7530120481928,-6.66060606060606,138.14297265625,65.57008397374518,56.082471405167176,fear
58.27134085893631,487.9886363636364,-17.906976744186046,160.92448905590717,51.90428950091737,234.552567045797,fear
58.27134085893631,487.9886363636364,-17.906976744186046,160.92448905590717,51.90428950091737,234.552567045797,fear
67.81815273472758,415.58369098712444,-6.224137931034483,134.80724579015543,58.918326755365435,53.17980498510369,fear
66.50734831784901,583.7984293193717,-7.052631578947368,129.85551448170733,48.16189302213258,57.217359762541285,fear
93.82661365073426,258.3689655172414,-6.273356401384083,144.30437292588496,65.94713985949684,46.68810529092263,fear
55.7806968171353,8.633928571428571,1.1345291479820627,198.98709934660698,35.046715987360706,11.627094846218824,fear
90.18004040272682,699.036312849162,-7.292134831460674,135.0477519762846,62.44678243660155,62.5315823142089,fear
83.51479061892334,110.81547619047619,-4.024096385542169,163.13248856707318,45.64157629173819,83.23129945993423,fear
79.34191823252277,13.451690821256038,0.5631067961165048,191.59444006130352,32.405570966460424,28.80822731504118,fear
105.4824634527415,164.63730569948186,-10.354166666666666,144.6067865728022,50.74686097843963,63.74993401982006,fear
82.37361135433629,19.53472222222222,2.090909090909091,187.59203232020548,45.18219290335027,28.27895096109973,fear
84.36155964466192,135.21337579617835,-8.326923076923077,142.24633345170454,43.295452026431946,64.66829242599998,fear
99.53572944609705,14.570921985815604,-2.9430604982206408,196.77661139018338,64.83754980173558,26.02325921363019,fear
79.85834027921098,431.2759336099585,-4.691666666666666,137.96065398185485,70.44054261261661,40.831122092191606,fear
105.4615402657252,5.541436464088398,2.8,195.74728175449022,44.03499722305036,18.916926814706287,fear
79.85834027921098,431.2759336099585,-4.691666666666666,137.96065398185485,70.44054261261661,40.831122092191606,fear
75.99108781652363,13.781725888324873,-0.22448979591836735,195.93205317982455,64.3571276744191,29.125195156499213,fear
87.21947220026279,570.5384615384615,-7.396551724137931,143.42909920933735,42.18278548574181,85.60028657444522,fear
65.14769655962785,212.42307692307693,-0.2549019607843137,153.24390024038462,37.86635639648423,108.67517665716318,fear
74.04737753165911,103.27227722772277,-4.13,168.35030757874017,32.797618152763185,70.47289304922123,fear
87.21947220026279,570.5384615384615,-7.396551724137931,143.42909920933735,42.18278548574181,85.60028657444522,fear
87.23258801177144,15.83815028901734,-0.5930232558139535,202.8814990001538,31.5467097267504,32.56166506985019,fear
76.97754105435142,180.07894736842104,-5.475352112676056,136.96971227134145,29.711655016657527,38.26876833104251,fear
74.18262790923104,13.75,-1.8533333333333333,195.3969843372555,35.948446446852245,27.989127122722895,fear
81.17190771983631,74.64022662889518,-4.2585227272727275,140.4751043911638,43.238030033877656,31.706306002970795,fear
101.0556872374092,9.634493670886076,-2.8476190476190477,191.01251001602563,49.49236002585993,19.27756091952324,fear
99.68697130084497,142.3489932885906,-3.472972972972973,141.07928125,36.28160110334968,47.7176622864384,fear
85.28423528663767,20.364444444444445,-1.9598214285714286,192.1634833916084,79.66320761125289,37.39516208860609,fear
92.77580005781991,130.0653594771242,-4.940789473684211,141.91272496727748,37.82206057384392,57.099796709671516,fear
80.39218698201641,135.98611111111111,-3.8309859154929575,164.67520680147058,30.530381043587823,95.3831741164128,fear
89.92789665761504,40.952,-2.693548387096774,171.64172161072364,36.585767724622094,52.883302311897275,fear
80.0594078207016,540.3615384615384,-5.906976744186046,136.04380508814103,33.767299752043826,60.14585476746926,fear
84.69814976453782,1689.1060606060605,-30.15625,118.74720724191063,21.179281939458534,147.90836200208375,fear
77.60534317493439,1501.3947368421052,-15.567567567567568,139.49922902960526,33.67792910182064,129.20001047535948,fear
87.20011847669429,135.40217391304347,3.1777777777777776,160.44722204614604,30.374264365212014,102.71183957224306,fear
101.0716659228007,4572.175,-33.63157894736842,106.67539678008677,23.17347621743445,168.2088917851448,fear
75.99108781652363,13.781725888324873,-0.22448979591836735,195.93205317982455,64.3571276744191,29.125195156499213,fear
84.69814976453782,1689.1060606060605,-30.15625,118.74720724191063,21.179281939458534,147.90836200208375,fear
82.37361135433629,19.53472222222222,2.090909090909091,187.59203232020548,45.18219290335027,28.27895096109973,fear
88.19556133721916,111.02272727272727,-2.574712643678161,160.47336368110237,33.76342708115488,78.67040464823896,fear
78.49701384075901,156.38028169014083,-4.428571428571429,162.22712538819877,42.10281103541558,100.1139168789689,fear
83.51479061892334,110.81547619047619,-4.024096385542169,163.13248856707318,45.64157629173819,83.23129945993423,fear
88.36714415323166,149.74137931034483,-3.824561403508772,165.622724609375,37.342491250508346,108.42360690544392,fear
88.19556133721916,111.02272727272727,-2.574712643678161,160.47336368110237,33.76342708115488,78.67040464823896,fear
70.35646857064346,383.609375,-9.548387096774194,160.3136099726776,43.250316111561546,223.4496753513813,fear
83.52573437233494,245.1986301369863,-11.055555555555555,153.6645001446759,50.04270647539958,108.56087498795496,fear
89.8403650557005,298.03409090909093,-3.742857142857143,145.97282572751323,46.592754605909796,48.05556500770829,anxiety
81.51101794594474,226.03826530612244,-6.528205128205128,138.00171595982144,48.623292441877894,50.612172646790135,anxiety
90.98997124135494,500.2828947368421,-14.258278145695364,140.06566432466443,79.25840892978066,90.37636440757073,anxiety
93.65413878907214,248.34099616858236,-4.746153846153846,136.85329178370787,44.120578818248326,39.34929283277285,anxiety
82.7955357280432,204.12313432835822,-5.370786516853933,143.41832532051282,52.34543807728411,43.59570832261399,anxiety
97.65661863261542,192.292576419214,-9.298245614035087,141.114501953125,42.58385199928987,55.67757062204019,anxiety
65.19170596327963,264.971119133574,-5.336956521739131,134.26919007120253,27.166468207665076,40.740189609114445,anxiety
93.4550689642246,126.36440677966101,-3.4871794871794872,165.22828722677596,38.16053892209171,54.69762223958969,anxiety
100.08323720104505,123.64492753623189,-4.121359223300971,136.92314869668246,58.296196658474386,41.76412292321523,anxiety
87.05785360532937,313.1957446808511,-8.393162393162394,139.07370949074075,60.57400757621513,51.383678942538324,anxiety
78.04327008794797,166.58080808080808,-5.6858108108108105,140.90830488445377,48.15325371437841,43.688185701065194,anxiety
76.94946042034361,145.64814814814815,-12.5,162.64421523876405,55.18627888550813,121.27821048983822,anxiety
96.91058563691779,229.4336569579288,-4.759740259740259,147.04340601679104,66.13773394424179,42.88661055155942,anxiety
58.753353835256014,217.9346846846847,-5.742081447963801,141.48834528688525,37.60397699862529,56.155468296897304,anxiety
77.0147935400717,397.24,-7.339416058394161,139.0136590909091,65.53439614191886,53.15134051322937,anxiety
90.92368142876198,32.68343195266272,-3.261904761904762,190.90517314189188,60.76851805554529,44.42448408081687,anxiety
54.38183121535243,35.17424242424242,-0.8396946564885496,185.1773359223919,26.13406994766381,45.41886352589636,anxiety
88.51698737343152,19.5364238410596,-0.3333333333333333,203.00651540163676,36.62792314856861,34.37655235836837,anxiety
66.76247868278662,1.6416382252559727,-0.2671232876712329,205.31241148395864,25.786642836144207,9.178740027007796,anxiety
80.57366682965065,36.94444444444444,-1.7313432835820894,183.8440418136543,38.295869329233874,54.70916898073973,anxiety
93.34333326551652,18.753048780487806,-3.5153374233128836,192.6236268603827,40.031733768434776,33.41262553232472,anxiety
105.5914563492934,84.0909090909091,-5.8061224489795915,185.75169756076556,50.44729222593907,96.17106036947231,anxiety
84.19916801080107,207.1720430107527,-12.717391304347826,158.46128840042374,54.06415257232277,101.4537719616326,anxiety
75.33731677952935,1001.1089108910891,-8.85,134.57842418513124,35.03396478224932,55.96560758057207,anxiety
75.3564389593461,1013.78,-9.242424242424242,133.44264445754717,34.486535053553865,56.888695114851,anxiety
94.79880868234942,394.9186046511628,-10.541176470588235,153.59751893600526,30.470716687439225,88.07369624598081,anxiety
85.6157635582818,1180.8080357142858,-6.837837837837838,132.65206495589413,42.77714911734001,52.02345421910286,anxiety
77.97836900028315,488.25,-3.791946308724832,145.65437049664416,33.51828688276827,43.09012230396271,anxiety
80.9430570602417,2430.5833333333335,-26.057142857142857,132.61964366007194,28.99056626040211,159.40215549866357,anxiety
98.58445608596159,447.8253968253968,-6.072,145.198542912601,32.41406647922048,55.06828328352126,anxiety
95.90675167267835,158.90952380952382,-5.548076923076923,184.1980783991228,57.538578993249025,100.7170025246484,anxiety
96.14467629862995,20.5,-2.99290780141844,192.5172783077195,37.7316504403319,35.037881532185516,anxiety
96.2285832418856,19.726190476190474,-4.161676646706587,192.09499120160885,39.38785378506489,35.42644784564064,anxiety
93.61417037043078,528.2809917355372,-9.875,141.92571814903846,61.50308722662503,83.62071531075091,anxiety
83.11824407681175,41.225352112676056,-1.8794326241134751,184.16924342105264,41.780899615779326,56.71692836536488,anxiety
58.86443322307463,1.6402027027027026,-0.2542372881355932,205.41420360625406,26.38450076235007,9.140586043934565,anxiety
50.660236612266424,34.10948905109489,-0.7794117647058824,184.32832506496575,25.350943980474497,44.54809470246308,anxiety
93.04819790165077,20.53267973856209,-0.5197368421052632,203.1969090431815,37.84259879734773,34.14070883373809,anxiety
91.91303899156493,32.110497237569064,-3.172222222222222,191.52375784518827,66.46111372354294,41.76673723650242,anxiety
76.59975611111697,107.97422680412372,-3.90625,167.86766927083335,27.374424637656706,71.33189336786565,anxiety
75.22600953803104,11.949468085106384,0.016042780748663103,194.31430241141732,27.711131878968438,26.046956804838587,anxiety
111.78869217647872,17.864734299516908,-0.7669902912621359,190.08033310254635,42.25786642565959,28.117700569871545,anxiety
96.01621905590098,61.30869565217391,-4.0,185.64258928571428,50.779417707964356,76.95994598450868,anxiety
110.07676113407682,2.4585798816568047,2.2976190476190474,198.85506129094043,45.317243993872445,9.918560413919257,anxiety
81.34963516628041,251.59302325581396,-8.428571428571429,165.17848455255682,48.300841978760786,178.18689211579257,anxiety
110.5888884326686,51.44583333333333,-2.9495798319327733,194.31908787411413,31.036537607579017,60.29316143393517,anxiety
88.57749164190845,126.8395061728395,-2.8875,164.66167741402117,43.30768471709791,84.09338458673453,anxiety
108.35626570383708,243.2394366197183,-14.457142857142857,158.53970231681035,23.82761438541716,123.0450692243979,anxiety
102.83471945334564,73.68345323741008,-4.340579710144928,166.080875,51.25194398082448,57.08999605144528,anxiety
91.92195360160169,601.4285714285714,-9.07843137254902,138.08480823863636,65.74603879682361,66.69705911193576,anxiety
